filename,width,height,class,xmin,ymin,xmax,ymax
00000513.jpg,1920,1080,skin,869,429,981,515
00000513.jpg,1920,1080,skin,689,442,797,693
00000513.jpg,1920,1080,skin,626,843,766,1026
00000513.jpg,1920,1080,skin,1469,882,1597,1080
00000513.jpg,1920,1080,skin,836,1020,959,1080
00000513.jpg,1920,1080,skin,906,731,1147,899
00000513.jpg,1920,1080,skin,1109,613,1313,745
00000513.jpg,1920,1080,skin,789,479,908,635
00000514.jpg,150,250,skin,26,97,47,167
00000514.jpg,150,250,skin,86,222,108,250
00000514.jpg,150,250,skin,53,223,73,250
00000514.jpg,150,250,skin,71,55,89,83
00000514.jpg,150,250,skin,91,60,127,115
00000514.jpg,150,250,skin,59,86,81,112
00000515.jpg,1846,1039,skin,864,745,973,883
00000515.jpg,1846,1039,skin,995,756,1093,850
00000515.jpg,1846,1039,skin,1024,989,1105,1039
00000515.jpg,1846,1039,skin,903,321,992,422
00000515.jpg,1846,1039,skin,782,129,856,436
00000515.jpg,1846,1039,skin,860,211,936,313
00000515.jpg,1846,1039,referee,504,47,815,1023
00000515.jpg,1846,1039,skin,1008,340,1150,579
00000516.jpg,600,400,skin,306,289,365,400
00000516.jpg,600,400,skin,203,145,262,374
00000516.jpg,600,400,skin,271,132,310,200
00000516.jpg,600,400,skin,250,59,291,120
00000516.jpg,600,400,skin,338,117,406,211
00000516.jpg,600,400,skin,473,271,520,358
00000519.jpg,0,0,skin,112,250,184,358
00000519.jpg,0,0,skin,6,285,57,358
00000519.jpg,0,0,skin,158,115,228,226
00000519.jpg,0,0,skin,244,104,287,145
00000519.jpg,0,0,skin,551,242,623,358
00000519.jpg,0,0,skin,454,209,527,358
00000519.jpg,0,0,skin,439,111,476,208
00000519.jpg,0,0,skin,342,183,426,243
00000520.jpg,1024,682,skin,817,388,891,490
00000520.jpg,1024,682,skin,457,248,517,342
00000520.jpg,1024,682,skin,535,169,589,247
00000520.jpg,1024,682,skin,594,201,720,265
00000520.jpg,1024,682,skin,179,431,405,533
00000520.jpg,1024,682,skin,439,363,528,424
00000522.jpg,640,481,skin,255,347,283,404
00000522.jpg,640,481,skin,524,362,546,395
00000522.jpg,640,481,skin,460,312,501,342
00000522.jpg,640,481,skin,442,330,469,382
00000522.jpg,640,481,skin,201,331,242,372
00000522.jpg,640,481,skin,265,235,328,280
00000522.jpg,640,481,skin,358,232,408,305
00000522.jpg,640,481,skin,251,300,269,325
00000522.jpg,640,481,skin,490,383,513,405
00000522.jpg,640,481,skin,330,231,352,255
00000524.jpg,450,300,referee,4,24,242,244
00000524.jpg,450,300,skin,264,201,369,264
00000524.jpg,450,300,skin,286,129,332,195
00000524.jpg,450,300,skin,333,105,362,125
00000524.jpg,450,300,skin,392,114,424,145
00000528.jpg,1422,800,skin,785,648,1079,800
00000528.jpg,1422,800,skin,830,349,1033,518
00000528.jpg,1422,800,skin,565,153,720,284
00000528.jpg,1422,800,skin,492,259,570,394
00000528.jpg,1422,800,skin,257,182,486,360
00000528.jpg,1422,800,skin,697,535,1077,629
00000528.jpg,1422,800,skin,468,533,664,689
00000529.jpg,2000,1644,skin,1084,659,1362,1644
00000529.jpg,2000,1644,skin,891,630,1058,912
00000529.jpg,2000,1644,skin,787,346,937,650
00000530.jpg,2500,1660,referee,1407,281,2473,1409
00000530.jpg,2500,1660,skin,37,814,442,966
00000530.jpg,2500,1660,skin,200,1163,505,1297
00000530.jpg,2500,1660,skin,847,901,1174,1033
00000530.jpg,2500,1660,skin,814,1177,1081,1322
00000530.jpg,2500,1660,skin,870,1037,1031,1169
00000530.jpg,2500,1660,skin,1097,1121,1221,1267
00000530.jpg,2500,1660,skin,1035,1046,1110,1150
00000532.jpg,400,225,skin,139,64,217,143
00000532.jpg,400,225,skin,164,45,201,60
00000532.jpg,400,225,skin,116,168,218,224
00000532.jpg,400,225,skin,233,25,293,93
00000532.jpg,400,225,skin,70,80,121,137
00000533.jpg,350,261,skin,189,185,233,218
00000533.jpg,350,261,skin,274,205,316,227
00000533.jpg,350,261,skin,45,96,75,126
00000533.jpg,350,261,skin,118,196,170,228
00000533.jpg,350,261,skin,148,135,172,190
00000533.jpg,350,261,skin,169,135,184,165
00000533.jpg,350,261,skin,139,147,150,185
00000537.jpg,540,405,skin,250,208,353,405
00000537.jpg,540,405,skin,17,127,129,174
00000537.jpg,540,405,skin,17,216,226,346
00000537.jpg,540,405,skin,393,249,468,366
00000537.jpg,540,405,skin,229,98,309,191
00000537.jpg,540,405,skin,2,83,77,113
00000538.jpg,414,271,skin,137,135,234,199
00000538.jpg,414,271,skin,55,196,139,264
00000538.jpg,414,271,skin,297,181,336,240
00000538.jpg,414,271,skin,254,135,290,185
00000538.jpg,414,271,skin,127,78,175,121
00000538.jpg,414,271,skin,69,94,118,153
00000540.jpg,2560,1853,skin,642,1296,946,1853
00000540.jpg,2560,1853,skin,1888,1417,2184,1853
00000540.jpg,2560,1853,skin,1442,1292,1737,1853
00000540.jpg,2560,1853,skin,911,673,1306,998
00000540.jpg,2560,1853,skin,1200,362,1329,561
00000540.jpg,2560,1853,skin,1559,660,1777,929
00000540.jpg,2560,1853,skin,1400,945,1786,1072
00000540.jpg,2560,1853,skin,869,428,1206,504
00000546.jpg,1024,734,referee,9,162,312,734
00000546.jpg,1024,734,skin,651,298,756,430
00000546.jpg,1024,734,skin,695,182,765,309
00000546.jpg,1024,734,skin,513,255,622,472
00000546.jpg,1024,734,skin,795,357,889,514
00000546.jpg,1024,734,skin,389,151,473,246
00000547.jpg,1200,630,skin,260,371,422,584
00000547.jpg,1200,630,skin,700,421,844,546
00000547.jpg,1200,630,skin,892,417,984,630
00000547.jpg,1200,630,skin,806,287,912,385
00000547.jpg,1200,630,skin,922,298,1007,391
00000547.jpg,1200,630,skin,793,53,924,272
00000547.jpg,1200,630,skin,287,195,541,318
00000548.jpg,314,420,skin,110,229,150,325
00000548.jpg,314,420,skin,67,207,103,299
00000548.jpg,314,420,skin,73,98,114,147
00000548.jpg,314,420,skin,116,71,139,113
00000548.jpg,314,420,skin,174,216,218,311
00000548.jpg,314,420,skin,145,94,173,154
00000548.jpg,314,420,skin,127,154,197,174
00000548.jpg,314,420,skin,179,62,218,117
00000551.jpg,420,269,skin,115,92,303,131
00000551.jpg,420,269,skin,102,39,210,89
00000551.jpg,420,269,skin,207,128,234,188
00000551.jpg,420,269,skin,216,214,247,242
00000551.jpg,420,269,skin,265,141,291,174
00000551.jpg,420,269,skin,259,201,302,241
00000551.jpg,420,269,skin,74,108,104,144
00000551.jpg,420,269,skin,1,141,73,195
00000551.jpg,420,269,skin,75,155,135,190
00000552.jpg,612,408,skin,258,250,286,360
00000552.jpg,612,408,skin,207,132,251,188
00000552.jpg,612,408,skin,182,197,210,225
00000552.jpg,612,408,skin,330,154,352,175
00000552.jpg,612,408,skin,299,135,332,167
00000552.jpg,612,408,skin,282,52,331,93
00000552.jpg,612,408,skin,351,61,377,89
00000552.jpg,612,408,skin,358,108,378,165
00000553.jpg,660,440,skin,225,231,288,354
00000553.jpg,660,440,skin,307,201,358,329
00000553.jpg,660,440,skin,212,145,265,223
00000553.jpg,660,440,skin,330,66,386,121
00000553.jpg,660,440,skin,273,44,324,108
00000553.jpg,660,440,skin,238,124,266,147
00000553.jpg,660,440,skin,354,259,402,354
00000556.jpg,850,478,skin,236,200,349,478
00000556.jpg,850,478,skin,518,192,643,477
00000556.jpg,850,478,skin,383,55,474,164
00000556.jpg,850,478,skin,376,186,477,296
00000557.jpg,584,389,skin,461,214,583,283
00000557.jpg,584,389,skin,129,151,191,197
00000557.jpg,584,389,skin,408,301,467,340
00000557.jpg,584,389,skin,225,250,304,308
00000557.jpg,584,389,skin,338,94,379,208
00000557.jpg,584,389,skin,173,201,217,263
00000557.jpg,584,389,skin,235,100,327,178
00000557.jpg,584,389,skin,152,57,200,102
00000557.jpg,584,389,skin,257,59,287,102
00000558.jpg,640,280,skin,121,109,181,206
00000558.jpg,640,280,skin,219,38,265,94
00000558.jpg,640,280,skin,257,11,282,42
00000558.jpg,640,280,skin,440,140,512,225
00000558.jpg,640,280,skin,355,131,407,245
00000558.jpg,640,280,skin,317,50,356,129
00000558.jpg,640,280,skin,216,96,253,152
00000558.jpg,640,280,skin,256,117,279,179
00000563.jpg,612,412,skin,136,103,278,157
00000563.jpg,612,412,skin,219,160,328,232
00000563.jpg,612,412,skin,359,295,409,344
00000563.jpg,612,412,skin,263,285,296,336
00000563.jpg,612,412,skin,130,303,167,341
00000563.jpg,612,412,skin,127,203,187,256
00000563.jpg,612,412,skin,324,75,367,139
00000563.jpg,612,412,skin,365,159,409,186
00000563.jpg,612,412,skin,406,190,445,241
00000564.jpg,1200,675,skin,566,162,746,375
00000564.jpg,1200,675,skin,764,301,898,675
00000564.jpg,1200,675,skin,366,292,513,675
00000564.jpg,1200,675,skin,579,364,710,491
00000566.jpg,1600,900,skin,1306,733,1461,889
00000566.jpg,1600,900,skin,786,817,949,900
00000566.jpg,1600,900,skin,327,526,507,831
00000566.jpg,1600,900,skin,530,227,881,462
00000566.jpg,1600,900,skin,702,97,734,249
00000566.jpg,1600,900,skin,913,98,1065,243
00000566.jpg,1600,900,skin,859,267,1199,386
00000566.jpg,1600,900,skin,727,563,880,741
00000569.jpg,600,400,skin,340,263,396,323
00000569.jpg,600,400,skin,235,83,282,142
00000569.jpg,600,400,skin,483,228,549,296
00000569.jpg,600,400,skin,61,206,143,286
00000569.jpg,600,400,skin,255,203,306,259
00000569.jpg,600,400,skin,295,123,360,166
00000569.jpg,600,400,skin,179,151,282,185
00000569.jpg,600,400,skin,196,186,253,243
00000570.jpg,320,180,skin,4,66,60,180
00000570.jpg,320,180,skin,264,61,309,180
00000570.jpg,320,180,skin,73,55,106,99
00000570.jpg,320,180,skin,85,14,108,50
00000570.jpg,320,180,skin,147,62,185,92
00000570.jpg,320,180,skin,144,14,178,61
00000570.jpg,320,180,skin,204,18,236,57
00000570.jpg,320,180,skin,219,56,252,101
00000570.jpg,320,180,skin,110,62,143,77
00000570.jpg,320,180,skin,114,82,134,111
00000572.jpg,960,550,skin,305,469,439,550
00000572.jpg,960,550,skin,515,127,605,235
00000572.jpg,960,550,skin,380,153,466,211
00000572.jpg,960,550,skin,423,239,596,399
00000572.jpg,960,550,skin,510,433,608,540
00000572.jpg,960,550,skin,598,162,651,255
00000572.jpg,960,550,skin,641,401,877,483
00000573.jpg,450,832,skin,233,452,351,628
00000573.jpg,450,832,skin,91,457,185,652
00000573.jpg,450,832,skin,70,137,185,369
00000573.jpg,450,832,skin,220,181,304,276
00000573.jpg,450,832,skin,249,90,331,185
00000573.jpg,450,832,skin,318,187,397,385
00000575.jpg,612,408,skin,140,212,188,284
00000575.jpg,612,408,skin,235,232,282,329
00000575.jpg,612,408,skin,175,140,232,176
00000575.jpg,612,408,skin,194,259,211,291
00000575.jpg,612,408,skin,339,239,393,300
00000575.jpg,612,408,skin,364,202,378,224
00000576.jpg,2000,1124,skin,1498,605,1623,986
00000576.jpg,2000,1124,referee,158,148,886,1124
00000576.jpg,2000,1124,skin,1371,371,1476,555
00000576.jpg,2000,1124,skin,1311,536,1476,721
00000576.jpg,2000,1124,skin,1017,11,1275,780
00000583.jpg,300,200,skin,178,79,219,200
00000583.jpg,300,200,skin,258,118,278,198
00000583.jpg,300,200,skin,186,53,228,76
00000584.jpg,450,774,skin,213,503,269,553
00000584.jpg,450,774,skin,153,495,201,558
00000584.jpg,450,774,skin,204,586,242,672
00000584.jpg,450,774,skin,113,577,154,653
00000584.jpg,450,774,referee,288,223,441,670
00000584.jpg,450,774,skin,204,143,252,206
00000584.jpg,450,774,skin,115,179,180,286
00000584.jpg,450,774,skin,264,58,330,269
00000584.jpg,450,774,skin,40,44,114,197
00000584.jpg,450,774,skin,202,207,238,255
00000585.jpg,900,600,skin,584,399,866,600
00000585.jpg,900,600,skin,526,217,632,383
00000585.jpg,900,600,skin,446,409,598,565
00000585.jpg,900,600,skin,125,236,458,456
00000586.jpg,359,450,skin,252,245,303,346
00000586.jpg,359,450,skin,176,209,220,268
00000586.jpg,359,450,skin,197,88,240,132
00000586.jpg,359,450,skin,272,116,350,146
00000586.jpg,359,450,skin,178,135,226,208
00000586.jpg,359,450,skin,105,130,163,261
00000586.jpg,359,450,skin,94,14,157,89
00000586.jpg,359,450,skin,133,94,146,128
00000000.jpg,1280,720,skin,612,251,720,334
00000000.jpg,1280,720,skin,771,459,950,507
00000000.jpg,1280,720,skin,751,525,931,599
00000000.jpg,1280,720,skin,982,490,1074,547
00000000.jpg,1280,720,skin,591,347,650,492
00000000.jpg,1280,720,skin,442,501,581,693
00000000.jpg,1280,720,skin,335,679,448,706
00000000.jpg,1280,720,skin,545,357,589,508
00000000.jpg,1280,720,skin,478,214,557,324
00000000.jpg,1280,720,skin,443,451,526,481
00000000.jpg,1280,720,wrestlers,380,145,1260,720
00000001.jpg,1140,712,skin,230,327,316,522
00000001.jpg,1140,712,skin,193,576,266,706
00000001.jpg,1140,712,skin,688,500,845,705
00000001.jpg,1140,712,skin,554,327,678,638
00000001.jpg,1140,712,skin,371,102,476,180
00000001.jpg,1140,712,skin,313,189,453,362
00000001.jpg,1140,712,skin,504,8,712,229
00000001.jpg,1140,712,skin,748,13,910,144
00000003.jpg,1280,720,skin,586,193,657,333
00000003.jpg,1280,720,skin,570,337,611,388
00000003.jpg,1280,720,skin,680,202,691,235
00000003.jpg,1280,720,skin,948,237,1020,309
00000003.jpg,1280,720,skin,1070,331,1146,444
00000003.jpg,1280,720,skin,980,319,1031,425
00000003.jpg,1280,720,skin,890,229,913,260
00000003.jpg,1280,720,wrestler,495,137,717,468
00000003.jpg,1280,720,wrestler,875,167,1185,491
00000004.jpg,800,534,skin,247,267,319,425
00000004.jpg,800,534,skin,168,299,238,397
00000004.jpg,800,534,skin,116,374,175,432
00000004.jpg,800,534,skin,368,133,453,204
00000004.jpg,800,534,skin,494,370,571,470
00000004.jpg,800,534,skin,465,154,550,213
00000004.jpg,800,534,skin,449,216,514,327
00000004.jpg,800,534,skin,412,212,452,284
00000004.jpg,800,534,skin,446,334,504,412
00000004.jpg,800,534,skin,488,82,508,130
00000004.jpg,800,534,wrestlers,31,33,684,533
